"Season","TeamID","Wins","Loses","WinsAtHome","WinsAtAway","WinsAtNeutral","LosesAtHome","LosesAtAway","LosesAtNeutral","WinPer","WinPerHome","WinPerAway","WinPerNeut","WinPerNotHome","CoachName","CoachYears","SumofWinPer","CoachWinPer"
1985,1356,12,14,9,3,0,9,5,0,0.461538461538462,0.5,0.375,NA,0.375,"allen_van_winkle",1,0.461538461538462,0.461538461538462
1985,1426,9,16,5,3,1,10,5,1,0.36,0.333333333333333,0.375,0.5,0.4,"bob_snake_legrand",1,0.36,0.36
1985,1431,20,9,14,5,1,5,4,0,0.689655172413793,0.736842105263158,0.555555555555556,1,0.6,"don_haskins",1,0.689655172413793,0.689655172413793
1985,1114,17,13,8,8,1,9,2,2,0.566666666666667,0.470588235294118,0.8,0.333333333333333,0.692307692307692,"mike_newell",1,0.566666666666667,0.566666666666667
1985,1132,11,15,8,2,1,7,5,3,0.423076923076923,0.533333333333333,0.285714285714286,0.25,0.272727272727273,"john_weinert",1,0.423076923076923,0.423076923076923
1985,1163,13,15,8,3,2,7,3,5,0.464285714285714,0.533333333333333,0.5,0.285714285714286,0.384615384615385,"dom_perno",1,0.464285714285714,0.464285714285714
1985,1180,10,18,4,5,1,8,7,3,0.357142857142857,0.333333333333333,0.416666666666667,0.25,0.375,"eddie_burke",1,0.357142857142857,0.357142857142857
1985,1217,12,9,6,6,0,5,4,0,0.571428571428571,0.545454545454545,0.6,NA,0.6,"frank_mclaughlin",1,0.571428571428571,0.571428571428571
1985,1225,5,21,3,1,1,11,8,2,0.192307692307692,0.214285714285714,0.111111111111111,0.333333333333333,0.166666666666667,"bill_trumbo",1,0.192307692307692,0.192307692307692
1985,1296,9,16,7,1,1,13,2,1,0.36,0.35,0.333333333333333,0.5,0.4,"john_mcdougal",1,0.36,0.36
1985,1389,14,14,6,6,2,8,3,3,0.5,0.428571428571429,0.666666666666667,0.4,0.571428571428571,"bob_dukiet",1,0.5,0.5
1985,1395,13,12,7,5,1,5,4,3,0.52,0.583333333333333,0.555555555555556,0.25,0.461538461538462,"jim_killingsworth",1,0.52,0.52
1985,1133,16,12,9,7,0,7,5,0,0.571428571428571,0.5625,0.583333333333333,NA,0.583333333333333,"dick_versace",1,0.571428571428571,0.571428571428571
1985,1178,15,12,9,5,1,7,3,2,0.555555555555556,0.5625,0.625,0.333333333333333,0.545454545454545,"don_sicko",1,0.555555555555556,0.555555555555556
1985,1199,10,16,5,2,3,9,5,2,0.384615384615385,0.357142857142857,0.285714285714286,0.6,0.416666666666667,"joe_williams",1,0.384615384615385,0.384615384615385
1985,1216,6,20,5,1,0,15,5,0,0.230769230769231,0.25,0.166666666666667,NA,0.166666666666667,"jack_phelan",1,0.230769230769231,0.230769230769231
1985,1232,11,15,7,4,0,11,4,0,0.423076923076923,0.388888888888889,0.5,NA,0.5,"dave_schellhase",1,0.423076923076923,0.423076923076923
1985,1245,16,12,10,4,2,9,2,1,0.571428571428571,0.526315789473684,0.666666666666667,0.666666666666667,0.666666666666667,"jim_mcdonald",1,0.571428571428571,0.571428571428571
1985,1250,11,18,4,4,3,7,8,3,0.379310344827586,0.363636363636364,0.333333333333333,0.5,0.388888888888889,"tom_schneider",1,0.379310344827586,0.379310344827586
1985,1265,16,12,8,6,2,7,5,0,0.571428571428571,0.533333333333333,0.545454545454545,1,0.615384615384615,"matt_furjanic",1,0.571428571428571,0.571428571428571
1985,1275,18,10,10,5,3,7,1,2,0.642857142857143,0.588235294117647,0.833333333333333,0.6,0.727272727272727,"jerry_peirson",1,0.642857142857143,0.642857142857143
1985,1293,16,8,10,5,1,6,1,1,0.666666666666667,0.625,0.833333333333333,0.5,0.75,"ronald_greene",1,0.666666666666667,0.666666666666667
1985,1336,5,19,3,2,0,9,8,2,0.208333333333333,0.25,0.2,0,0.166666666666667,"bruce_parkhill",1,0.208333333333333,0.208333333333333
1985,1384,8,18,6,2,0,12,4,2,0.307692307692308,0.333333333333333,0.333333333333333,0,0.25,"kevin_porter",1,0.307692307692308,0.307692307692308
1985,1401,17,9,6,8,3,3,3,3,0.653846153846154,0.666666666666667,0.727272727272727,0.5,0.647058823529412,"shelby_metcalf",1,0.653846153846154,0.653846153846154
1985,1416,9,17,5,4,0,10,6,1,0.346153846153846,0.333333333333333,0.4,0,0.363636363636364,"chuck_machock",1,0.346153846153846,0.346153846153846
1985,1427,16,9,11,4,1,7,1,1,0.64,0.611111111111111,0.8,0.5,0.714285714285714,"don_eddy",1,0.64,0.64
1985,1452,18,8,11,5,2,5,2,1,0.692307692307692,0.6875,0.714285714285714,0.666666666666667,0.7,"gale_catlett",1,0.692307692307692,0.692307692307692
1985,1134,11,13,8,2,1,9,3,1,0.458333333333333,0.470588235294118,0.4,0.5,0.428571428571429,"mark_reiner",1,0.458333333333333,0.458333333333333
1985,1322,1,23,0,0,1,12,9,2,0.0416666666666667,0,0,0.333333333333333,0.0833333333333333,"wayne_yates",1,0.0416666666666667,0.0416666666666667
1985,1440,12,14,8,2,2,8,5,1,0.461538461538462,0.5,0.285714285714286,0.666666666666667,0.4,"marty_fletcher",1,0.461538461538462,0.461538461538462
1985,1450,11,15,7,3,1,10,5,0,0.423076923076923,0.411764705882353,0.375,1,0.444444444444444,"len_stevens",1,0.423076923076923,0.423076923076923
1985,1461,12,14,9,2,1,9,4,1,0.461538461538462,0.5,0.333333333333333,0.5,0.375,"jim_brandenburg",1,0.461538461538462,0.461538461538462
1985,1113,11,16,7,3,1,8,5,3,0.407407407407407,0.466666666666667,0.375,0.25,0.333333333333333,"bob_weinhauer",1,0.407407407407407,0.407407407407407
1985,1190,8,18,6,1,1,12,5,1,0.307692307692308,0.333333333333333,0.166666666666667,0.5,0.25,"barry_dowd",1,0.307692307692308,0.307692307692308
1985,1226,10,18,5,2,3,10,5,3,0.357142857142857,0.333333333333333,0.285714285714286,0.5,0.384615384615385,"wayne_ballard",1,0.357142857142857,0.357142857142857
1985,1254,11,13,7,2,2,10,1,2,0.458333333333333,0.411764705882353,0.666666666666667,0.5,0.571428571428571,"paul_lizzo",1,0.458333333333333,0.458333333333333
1985,1334,7,19,6,1,0,10,7,2,0.269230769230769,0.375,0.125,0,0.1,"tom_o'neill",1,0.269230769230769,0.269230769230769
1985,1110,7,18,4,1,2,11,5,2,0.28,0.266666666666667,0.166666666666667,0.5,0.3,"ed_tapscott",1,0.28,0.28
1985,1137,15,10,5,7,3,6,3,1,0.6,0.454545454545455,0.7,0.75,0.714285714285714,"charles_woollum",1,0.6,0.6
1985,1172,8,19,4,4,0,8,3,8,0.296296296296296,0.333333333333333,0.571428571428571,0,0.266666666666667,"bobby_hussey",1,0.296296296296296,0.296296296296296
1985,1191,11,16,9,1,1,11,5,0,0.407407407407407,0.45,0.166666666666667,1,0.285714285714286,"dick_walters",1,0.407407407407407,0.407407407407407
1985,1207,25,2,12,6,7,1,1,0,0.925925925925926,0.923076923076923,0.857142857142857,1,0.928571428571429,"john_thompson_jr",1,0.925925925925926,0.925925925925926
1985,1221,8,19,7,1,0,11,6,2,0.296296296296296,0.388888888888889,0.142857142857143,0,0.111111111111111,"george_blaney",1,0.296296296296296,0.296296296296296
1985,1224,16,10,8,5,3,6,3,1,0.615384615384615,0.571428571428571,0.625,0.75,0.666666666666667,"a_b_williamson",1,0.615384615384615,0.615384615384615
1985,1270,14,10,7,7,0,3,4,3,0.583333333333333,0.7,0.636363636363636,0,0.5,"glenn_duhon",1,0.583333333333333,0.583333333333333
1985,1279,8,17,6,1,1,9,7,1,0.32,0.4,0.125,0.5,0.2,"lee_hunt",1,0.32,0.32
1985,1299,16,8,9,5,2,6,0,2,0.666666666666667,0.6,1,0.5,0.777777777777778,"don_corbett",1,0.666666666666667,0.666666666666667
1985,1309,10,19,8,2,0,10,7,2,0.344827586206897,0.444444444444444,0.222222222222222,0,0.181818181818182,"don_smith",1,0.344827586206897,0.344827586206897
1985,1311,15,8,9,6,0,5,3,0,0.652173913043478,0.642857142857143,0.666666666666667,NA,0.666666666666667,"gordon_stauffer",1,0.652173913043478,0.652173913043478
1985,1351,11,15,6,3,2,9,5,1,0.423076923076923,0.4,0.375,0.666666666666667,0.454545454545455,"john_carpenter",1,0.423076923076923,0.423076923076923
1985,1387,10,15,6,4,0,10,5,0,0.4,0.375,0.444444444444444,NA,0.444444444444444,"rich_grawer",1,0.4,0.4
1985,1414,11,17,5,5,1,8,7,2,0.392857142857143,0.384615384615385,0.416666666666667,0.333333333333333,0.4,"bill_mulligan",1,0.392857142857143,0.392857142857143
1985,1463,11,12,9,2,0,9,1,2,0.478260869565217,0.5,0.666666666666667,0,0.4,"tom_brennan",1,0.478260869565217,0.478260869565217
1985,1284,9,15,5,3,1,10,5,0,0.375,0.333333333333333,0.375,1,0.444444444444444,"ron_kornegay",1,0.375,0.375
1985,1108,19,6,8,8,3,4,1,1,0.76,0.666666666666667,0.888888888888889,0.75,0.846153846153846,"davey_whitney",1,0.76,0.76
1985,1287,3,20,3,0,0,14,5,1,0.130434782608696,0.176470588235294,0,0,0,"wayne_martin",1,0.130434782608696,0.130434782608696
1985,1350,19,10,9,7,3,6,3,1,0.655172413793103,0.6,0.7,0.75,0.714285714285714,"dick_tarrant",1,0.655172413793103,0.655172413793103
1985,1109,1,23,1,0,0,16,7,0,0.0416666666666667,0.0588235294117647,0,NA,0,"freddie_goss",1,0.0416666666666667,0.0416666666666667
1985,1131,14,14,4,9,1,7,5,2,0.5,0.363636363636364,0.642857142857143,0.333333333333333,0.588235294117647,"john_kuester",1,0.5,0.5
1985,1208,19,8,10,6,3,6,2,0,0.703703703703704,0.625,0.75,1,0.818181818181818,"hugh_durham",1,0.703703703703704,0.703703703703704
1985,1220,11,15,7,1,3,12,2,1,0.423076923076923,0.368421052631579,0.333333333333333,0.75,0.571428571428571,"dick_berg",1,0.423076923076923,0.423076923076923
1985,1263,10,17,8,2,0,11,5,1,0.37037037037037,0.421052631578947,0.285714285714286,0,0.25,"skip_chappelle",1,0.37037037037037,0.37037037037037
1985,1331,14,15,10,4,0,8,7,0,0.482758620689655,0.555555555555556,0.363636363636364,NA,0.363636363636364,"dick_acres",1,0.482758620689655,0.482758620689655
1985,1432,11,12,7,4,0,8,4,0,0.478260869565217,0.466666666666667,0.5,NA,0.5,"larry_costello",1,0.478260869565217,0.478260869565217
1985,1187,4,21,3,0,1,12,8,1,0.16,0.2,0,0.5,0.1,"charlie_harrison",1,0.16,0.16
1985,1145,18,9,10,7,1,6,3,0,0.666666666666667,0.625,0.7,1,0.727272727272727,"nick_macarchuk",1,0.666666666666667,0.666666666666667
1985,1150,4,21,3,0,1,9,10,2,0.16,0.25,0,0.333333333333333,0.0769230769230769,"hal_wissel",1,0.16,0.16
1985,1184,12,13,6,5,1,8,3,2,0.48,0.428571428571429,0.625,0.333333333333333,0.545454545454545,"max_good",1,0.48,0.48
1985,1321,4,22,3,1,0,12,10,0,0.153846153846154,0.2,0.0909090909090909,NA,0.0909090909090909,"rich_falk",1,0.153846153846154,0.153846153846154
1985,1364,10,16,7,3,0,10,5,1,0.384615384615385,0.411764705882353,0.375,0,0.333333333333333,"jerry_pimm",1,0.384615384615385,0.384615384615385
1985,1434,5,19,3,1,1,10,8,1,0.208333333333333,0.230769230769231,0.111111111111111,0.5,0.181818181818182,"tom_smith",1,0.208333333333333,0.208333333333333
1985,1209,1,25,1,0,0,16,7,2,0.0384615384615385,0.0588235294117647,0,0,0,"mark_slonaker",1,0.0384615384615385,0.0384615384615385
1985,1166,13,12,9,4,0,9,3,0,0.52,0.5,0.571428571428571,NA,0.571428571428571,"willie_reed",1,0.52,0.52
1985,1197,8,16,6,2,0,11,3,2,0.333333333333333,0.352941176470588,0.4,0,0.285714285714286,"willie_booker",1,0.333333333333333,0.333333333333333
1985,1117,11,14,7,4,0,7,5,2,0.44,0.5,0.444444444444444,0,0.363636363636364,"nelson_catalina",1,0.44,0.44
1985,1215,8,17,5,2,1,10,6,1,0.32,0.333333333333333,0.25,0.5,0.3,"dick_danford",1,0.32,0.32
1985,1327,3,19,1,1,1,9,8,2,0.136363636363636,0.1,0.111111111111111,0.333333333333333,0.166666666666667,"abe_lemons",1,0.136363636363636,0.136363636363636
1985,1363,14,13,7,5,2,8,4,1,0.518518518518518,0.466666666666667,0.555555555555556,0.666666666666667,0.583333333333333,"bill_berry",1,0.518518518518518,0.518518518518518
1985,1411,10,16,7,3,0,12,3,1,0.384615384615385,0.368421052631579,0.5,0,0.428571428571429,"robert_moreland",1,0.384615384615385,0.384615384615385
1985,1446,7,17,5,0,2,12,4,1,0.291666666666667,0.294117647058824,0,0.666666666666667,0.285714285714286,"gary_moss",1,0.291666666666667,0.291666666666667
1985,1453,2,22,2,0,0,13,8,1,0.0833333333333333,0.133333333333333,0,0,0,"dick_lien",1,0.0833333333333333,0.0833333333333333
1985,1182,9,18,3,3,3,7,9,2,0.333333333333333,0.3,0.25,0.6,0.352941176470588,"jim_satalin",1,0.333333333333333,0.333333333333333
1985,1343,9,15,4,4,1,12,2,1,0.375,0.25,0.666666666666667,0.5,0.625,"pete_carril",1,0.375,0.375
1985,1162,12,13,6,5,1,6,5,2,0.48,0.5,0.5,0.333333333333333,0.461538461538462,"wayne_szoke",1,0.48,0.48
1985,1335,13,13,7,5,1,5,6,2,0.5,0.583333333333333,0.454545454545455,0.333333333333333,0.428571428571429,"craig_littlepage",1,0.5,0.5
1985,1406,5,20,4,1,0,13,7,0,0.2,0.235294117647059,0.125,NA,0.125,"terry_truax",1,0.2,0.2
1985,1121,7,19,5,2,0,14,5,0,0.269230769230769,0.263157894736842,0.285714285714286,NA,0.285714285714286,"marvin_vanover",1,0.269230769230769,0.269230769230769
1985,1147,4,20,2,2,0,9,9,2,0.166666666666667,0.181818181818182,0.181818181818182,0,0.153846153846154,"tommy_canterbury",1,0.166666666666667,0.166666666666667
1985,1306,7,22,4,3,0,10,10,2,0.241379310344828,0.285714285714286,0.230769230769231,0,0.2,"gerry_friel",1,0.241379310344828,0.241379310344828
1985,1354,9,15,6,3,0,10,3,2,0.375,0.375,0.5,0,0.375,"chico_caldwell",1,0.375,0.375
1985,1283,13,13,9,4,0,9,3,1,0.5,0.5,0.571428571428571,0,0.5,"charles_spoonhour",1,0.5,0.5
1985,1317,4,22,3,1,0,13,6,3,0.153846153846154,0.1875,0.142857142857143,0,0.1,"tommy_newman",1,0.153846153846154,0.153846153846154
1985,1126,6,19,2,3,1,13,4,2,0.24,0.133333333333333,0.428571428571429,0.333333333333333,0.4,"cy_mcclairen",1,0.24,0.24
1985,1341,5,21,5,0,0,13,7,1,0.192307692307692,0.277777777777778,0,0,0,"jim_duplantier",1,0.192307692307692,0.192307692307692
1985,1271,2,23,2,0,0,15,6,2,0.08,0.117647058823529,0,0,0,"howie_evans",1,0.08,0.08
1985,1436,6,19,3,3,0,10,9,0,0.24,0.230769230769231,0.25,NA,0.25,"bill_whitmore",1,0.24,0.24
1985,1442,11,13,8,3,0,8,3,2,0.458333333333333,0.5,0.5,0,0.375,"jack_margenthaler",1,0.458333333333333,0.458333333333333
1985,1383,3,21,3,0,0,10,7,4,0.125,0.230769230769231,0,0,0,"bob_valvano",1,0.125,0.125
1985,1159,1,21,1,0,0,11,9,1,0.0454545454545455,0.0833333333333333,0,0,0,"tony_relvas",1,0.0454545454545455,0.0454545454545455
1985,1144,2,21,1,1,0,13,6,2,0.0869565217391304,0.0714285714285714,0.142857142857143,0,0.111111111111111,"jerry_smith",1,0.0869565217391304,0.0869565217391304
1985,1175,10,15,6,3,1,10,2,3,0.4,0.375,0.6,0.25,0.444444444444444,"joe_dean_davidson",1,0.4,0.4
1985,1288,2,24,2,0,0,18,6,0,0.0769230769230769,0.1,0,NA,0,"nathaniel_mcmillian",1,0.0769230769230769,0.0769230769230769
1985,1253,2,23,0,2,0,12,11,0,0.08,0,0.153846153846154,NA,0.153846153846154,"ron_palmer",1,0.08,0.08
1986,1181,32,2,15,8,9,2,0,0,0.941176470588235,0.882352941176471,1,1,1,"mike_krzyzewski",2,1.69979716024341,0.849898580121703
1986,1412,22,10,12,5,5,6,3,1,0.6875,0.666666666666667,0.625,0.833333333333333,0.714285714285714,"gene_bartow",2,1.42083333333333,0.710416666666666
1986,1133,30,2,13,13,4,1,0,1,0.9375,0.928571428571429,1,0.8,0.944444444444444,"dick_versace",2,1.50892857142857,0.754464285714285
1986,1197,9,16,5,3,1,9,5,2,0.36,0.357142857142857,0.375,0.333333333333333,0.363636363636364,"willie_booker",2,0.693333333333333,0.346666666666666
1986,1208,16,12,8,6,2,8,2,2,0.571428571428571,0.5,0.75,0.5,0.666666666666667,"hugh_durham",2,1.27513227513227,0.637566137566137
1986,1211,12,12,8,3,1,7,5,0,0.5,0.533333333333333,0.375,1,0.444444444444444,"dan_fitzgerald",1,0.5,0.5
1986,1218,4,23,4,0,0,10,13,0,0.148148148148148,0.285714285714286,0,NA,0,"frank_arnold",1,0.148148148148148,0.148148148148148
1986,1242,30,3,13,8,9,2,0,1,0.909090909090909,0.866666666666667,1,0.9,0.944444444444444,"larry_brown",2,1.67575757575758,0.837878787878788
1986,1246,28,3,18,9,1,3,0,0,0.903225806451613,0.857142857142857,1,1,1,"eddie_sutton",2,1.53958944281525,0.769794721407625
1986,1257,26,7,17,7,2,5,1,1,0.787878787878788,0.772727272727273,0.875,0.666666666666667,0.818181818181818,"denny_crum",2,1.28787878787879,0.643939393939394
1986,1261,18,11,11,6,1,8,3,0,0.620689655172414,0.578947368421053,0.666666666666667,1,0.7,"dale_brown",2,1.29926108374384,0.649630541871921
1986,1274,14,14,12,1,1,8,6,0,0.5,0.6,0.142857142857143,1,0.25,"bill_c_foster",1,0.5,0.5
1986,1276,25,4,16,6,3,3,1,0,0.862068965517241,0.842105263157895,0.857142857142857,1,0.9,"bill_frieder",2,1.75492610837438,0.877463054187192
1986,1281,19,12,12,3,4,6,3,3,0.612903225806452,0.666666666666667,0.5,0.571428571428571,0.538461538461538,"norm_stewart",2,1.16462736373749,0.582313681868743
1986,1307,17,13,14,2,1,10,3,0,0.566666666666667,0.583333333333333,0.4,1,0.5,"gary_colson",2,1.15287356321839,0.576436781609196
1986,1328,22,8,15,2,5,6,1,1,0.733333333333333,0.714285714285714,0.666666666666667,0.833333333333333,0.777777777777778,"billy_tubbs",2,1.56666666666667,0.783333333333333
1986,1334,15,13,8,6,1,8,4,1,0.535714285714286,0.5,0.6,0.5,0.583333333333333,"tom_o'neill",2,0.804945054945055,0.402472527472527
1986,1339,10,15,8,1,1,10,4,1,0.4,0.444444444444444,0.2,0.5,0.285714285714286,"jack_avina",2,0.816666666666667,0.408333333333334
1986,1356,6,20,4,2,0,13,7,0,0.230769230769231,0.235294117647059,0.222222222222222,NA,0.222222222222222,"rich_herrin",1,0.230769230769231,0.230769230769231
1986,1360,17,9,11,4,2,7,1,1,0.653846153846154,0.611111111111111,0.8,0.666666666666667,0.75,"hank_egan",2,1.17558528428094,0.587792642140468
1986,1385,30,4,19,7,4,3,1,0,0.882352941176471,0.863636363636364,0.875,1,0.916666666666667,"lou_carnesecca",2,1.78235294117647,0.891176470588235
1986,1397,12,16,11,0,1,10,4,2,0.428571428571429,0.523809523809524,0,0.333333333333333,0.142857142857143,"don_devoe",2,0.991071428571429,0.495535714285715
1986,1409,21,8,15,5,1,6,1,1,0.724137931034483,0.714285714285714,0.833333333333333,0.5,0.75,"j_d_barnett",2,1.55747126436782,0.778735632183908
1986,1424,31,4,15,10,6,1,1,2,0.885714285714286,0.9375,0.909090909090909,0.75,0.842105263157895,"jerry_tarkanian",2,1.78571428571429,0.892857142857143
1986,1425,11,17,8,3,0,11,6,0,0.392857142857143,0.421052631578947,0.333333333333333,NA,0.333333333333333,"stan_morrison",2,1.07142857142857,0.535714285714286
1986,1428,19,9,14,5,0,7,1,1,0.678571428571429,0.666666666666667,0.833333333333333,0,0.714285714285714,"lynn_archibald",2,1.1452380952381,0.572619047619048
1986,1437,21,13,12,7,2,6,2,5,0.617647058823529,0.666666666666667,0.777777777777778,0.285714285714286,0.5625,"rollie_massimino",2,1.27281947261663,0.636409736308316
1986,1449,19,11,9,9,1,5,3,3,0.633333333333333,0.642857142857143,0.75,0.25,0.625,"andy_russo",2,1.56190476190476,0.780952380952381
1986,1452,21,10,12,7,2,6,1,3,0.67741935483871,0.666666666666667,0.875,0.4,0.692307692307692,"gale_catlett",2,1.3697270471464,0.684863523573201
1986,1458,9,16,5,4,0,7,7,2,0.36,0.416666666666667,0.363636363636364,0,0.307692307692308,"steve_yoder",2,0.821538461538462,0.410769230769231
1986,1106,8,16,6,2,0,12,3,1,0.333333333333333,0.333333333333333,0.4,0,0.333333333333333,"james_oliver",2,0.75,0.375
1986,1129,10,15,9,1,0,10,4,1,0.4,0.473684210526316,0.2,0,0.166666666666667,"bobby_dye",2,0.88,0.44
1986,1145,19,8,12,7,0,6,1,1,0.703703703703704,0.666666666666667,0.875,0,0.777777777777778,"nick_macarchuk",2,1.37037037037037,0.685185185185186
1986,1153,10,16,7,2,1,11,3,2,0.384615384615385,0.388888888888889,0.4,0.333333333333333,0.375,"tony_yates",2,0.903133903133903,0.451566951566952
1986,1186,16,8,11,4,1,6,2,0,0.666666666666667,0.647058823529412,0.666666666666667,1,0.714285714285714,"joe_folda",1,0.666666666666667,0.666666666666667
1986,1206,18,11,9,8,1,3,7,1,0.620689655172414,0.75,0.533333333333333,0.5,0.529411764705882,"joe_harrington",2,1.22783251231527,0.613916256157635
1986,1215,12,12,9,2,1,8,3,1,0.5,0.529411764705882,0.4,0.5,0.428571428571429,"dick_danford",2,0.82,0.41
1986,1220,17,11,9,6,2,5,4,2,0.607142857142857,0.642857142857143,0.6,0.5,0.571428571428571,"dick_berg",2,1.03021978021978,0.51510989010989
1986,1245,10,16,5,4,1,9,7,0,0.384615384615385,0.357142857142857,0.363636363636364,1,0.416666666666667,"jim_mcdonald",2,0.956043956043956,0.478021978021978
1986,1253,6,22,2,1,3,14,7,1,0.214285714285714,0.125,0.125,0.75,0.333333333333333,"ron_palmer",2,0.294285714285714,0.147142857142857
1986,1268,16,13,9,6,1,7,5,1,0.551724137931034,0.5625,0.545454545454545,0.5,0.538461538461538,"lefty_driesell",2,1.2183908045977,0.60919540229885
1986,1277,21,7,14,6,1,5,2,0,0.75,0.736842105263158,0.75,1,0.777777777777778,"jud_heathcote",2,1.42857142857143,0.714285714285715
1986,1292,18,9,9,4,5,9,0,0,0.666666666666667,0.5,1,1,1,"bruce_stewart",2,1.16666666666667,0.583333333333333
1986,1306,11,17,6,5,0,10,7,0,0.392857142857143,0.375,0.416666666666667,NA,0.416666666666667,"gerry_friel",2,0.634236453201971,0.317118226600986
1986,1319,15,9,11,3,1,8,0,1,0.625,0.578947368421053,1,0.5,0.8,"jay_arnote",2,1.16346153846154,0.581730769230769
1986,1393,24,5,15,6,3,3,1,1,0.827586206896552,0.833333333333333,0.857142857142857,0.75,0.818181818181818,"jim_boeheim",2,1.55172413793104,0.775862068965518
1986,1402,6,18,5,1,0,12,6,0,0.25,0.294117647058824,0.142857142857143,NA,0.142857142857143,"celester_collier",2,0.49,0.245
1986,1406,8,20,7,1,0,12,7,1,0.285714285714286,0.368421052631579,0.125,0,0.111111111111111,"terry_truax",2,0.485714285714286,0.242857142857143
1986,1423,13,13,5,6,2,5,6,2,0.5,0.5,0.5,0.5,0.5,"mel_gibson",2,0.86,0.43
1986,1429,12,16,7,4,1,9,6,1,0.428571428571429,0.4375,0.4,0.5,0.416666666666667,"rod_tueller",2,1.02116402116402,0.510582010582011
1986,1438,19,10,11,4,4,5,2,3,0.655172413793103,0.6875,0.666666666666667,0.571428571428571,0.615384615384615,"terry_holland",2,1.11945812807882,0.559729064039408
